university,post_text,date,likes,retweets,user_id,sentiment_label
Michigan State University,Exam timetable released.,2024-01-18,351,186,user_32949,neutral
Michigan State University,Internship workshop scheduled.,2024-06-11,209,243,user_86227,neutral
Michigan State University,Construction causing inconvenience.,2024-01-27,170,233,user_38164,negative
Michigan State University,Construction causing inconvenience.,2024-09-04,350,252,user_22696,negative
Michigan State University,Housing maintenance delays.,2024-07-19,258,207,user_26994,negative
Michigan State University,Large class sizes problematic.,2024-03-23,612,346,user_75531,negative
Michigan State University,Housing maintenance delays.,2024-01-18,562,168,user_50356,negative
Michigan State University,Cultural fest was enjoyable.,2024-12-02,730,70,user_43045,positive
Michigan State University,Housing maintenance delays.,2024-01-20,683,246,user_55583,negative
Michigan State University,Beautiful campus during fall.,2024-05-10,519,151,user_26307,positive
Michigan State University,Exam timetable released.,2024-06-02,579,76,user_39594,neutral
Michigan State University,Large class sizes problematic.,2024-09-29,190,280,user_30205,negative
Michigan State University,Construction causing inconvenience.,2024-04-14,190,206,user_17430,negative
Michigan State University,Business school improving rankings.,2024-05-30,810,55,user_90836,positive
Michigan State University,Business school improving rankings.,2024-06-08,351,95,user_71251,positive
Michigan State University,Construction causing inconvenience.,2024-07-02,516,327,user_38134,negative
Michigan State University,Business school improving rankings.,2024-06-14,695,126,user_90182,positive
Michigan State University,Beautiful campus during fall.,2024-10-14,587,228,user_59504,positive
Michigan State University,Housing maintenance delays.,2024-12-11,303,295,user_54755,negative
Michigan State University,Construction causing inconvenience.,2024-09-24,176,366,user_17481,negative
Michigan State University,Dining options need improvement.,2024-10-26,284,238,user_41370,negative
Michigan State University,Beautiful campus during fall.,2024-05-29,632,80,user_96252,positive
Michigan State University,Business school improving rankings.,2024-07-10,766,121,user_57813,positive
Michigan State University,Business school improving rankings.,2024-03-31,420,205,user_29616,positive
Michigan State University,Large class sizes problematic.,2024-07-21,310,244,user_13423,negative
Michigan State University,Housing maintenance delays.,2024-05-18,229,209,user_27553,negative
Michigan State University,Housing maintenance delays.,2024-02-24,487,205,user_67790,negative
Michigan State University,Business school improving rankings.,2024-09-14,309,128,user_63095,positive
Michigan State University,Housing maintenance delays.,2024-08-27,255,274,user_96817,negative
Michigan State University,Beautiful campus during fall.,2024-05-21,767,209,user_41341,positive
Michigan State University,Financial aid response slow.,2024-06-11,223,372,user_76576,negative
Michigan State University,Club recruitment week ongoing.,2024-05-12,417,212,user_19379,neutral
Michigan State University,Large class sizes problematic.,2024-03-12,574,213,user_55270,negative
Michigan State University,Bookstore inventory updated.,2024-01-12,226,173,user_12710,neutral
Michigan State University,Housing maintenance delays.,2024-03-22,482,200,user_52508,negative
Michigan State University,Cultural fest was enjoyable.,2024-07-20,859,105,user_85418,positive
Michigan State University,Beautiful campus during fall.,2024-09-28,759,102,user_61143,positive
Michigan State University,Housing maintenance delays.,2024-07-30,320,332,user_51326,negative
Michigan State University,Financial aid response slow.,2024-06-02,175,325,user_62080,negative
Michigan State University,Club recruitment week ongoing.,2024-06-29,322,151,user_37767,neutral
Michigan State University,Financial aid response slow.,2024-03-10,684,267,user_91572,negative
Michigan State University,Beautiful campus during fall.,2024-01-04,690,145,user_58695,positive
Michigan State University,Dining options need improvement.,2024-10-11,408,330,user_89605,negative
Michigan State University,Beautiful campus during fall.,2024-04-28,813,52,user_59508,positive
Michigan State University,Beautiful campus during fall.,2024-09-15,826,143,user_25651,positive
Michigan State University,Great community feeling at MSU.,2024-01-20,669,165,user_70088,positive
Michigan State University,Construction causing inconvenience.,2024-08-09,186,309,user_17857,negative
Michigan State University,Construction causing inconvenience.,2024-01-01,309,328,user_44761,negative
Michigan State University,Strong student involvement.,2024-08-15,677,112,user_56541,positive
Michigan State University,Strong student involvement.,2024-09-27,724,101,user_19420,positive
Michigan State University,Club recruitment week ongoing.,2024-03-17,572,129,user_79169,neutral
Michigan State University,Strong student involvement.,2024-01-06,489,96,user_84272,positive
Michigan State University,Housing maintenance delays.,2024-08-19,573,268,user_37109,negative
Michigan State University,Strong student involvement.,2024-03-19,468,50,user_76005,positive
Michigan State University,Strong student involvement.,2024-11-18,329,86,user_30127,positive
Michigan State University,Cultural fest was enjoyable.,2024-04-23,465,104,user_53920,positive
Michigan State University,Large class sizes problematic.,2024-07-31,462,191,user_31069,negative
Michigan State University,Great community feeling at MSU.,2024-09-19,395,141,user_77052,positive
Michigan State University,Business school improving rankings.,2024-01-12,558,249,user_54301,positive
Michigan State University,Club recruitment week ongoing.,2024-08-11,280,218,user_49334,neutral
Michigan State University,Business school improving rankings.,2024-02-20,615,193,user_34720,positive
Michigan State University,Internship workshop scheduled.,2024-07-16,339,169,user_61569,neutral
Michigan State University,Dining options need improvement.,2024-04-07,315,316,user_62898,negative
Michigan State University,Financial aid response slow.,2024-10-17,278,244,user_45849,negative
Michigan State University,Semester break announced.,2024-11-19,665,140,user_41756,neutral
Michigan State University,Large class sizes problematic.,2024-03-07,182,289,user_56485,negative
Michigan State University,Strong student involvement.,2024-07-28,704,107,user_90599,positive
Michigan State University,Cultural fest was enjoyable.,2024-02-09,578,51,user_88927,positive
Michigan State University,Construction causing inconvenience.,2024-12-06,474,142,user_12360,negative
Michigan State University,Great community feeling at MSU.,2024-06-26,427,214,user_84710,positive
Michigan State University,Great community feeling at MSU.,2024-03-03,722,78,user_60065,positive
Michigan State University,Strong student involvement.,2024-04-02,370,231,user_74844,positive
Michigan State University,Construction causing inconvenience.,2024-04-27,193,330,user_89768,negative
Michigan State University,Strong student involvement.,2024-01-02,781,216,user_99831,positive
Michigan State University,Financial aid response slow.,2024-05-12,281,319,user_24478,negative
Michigan State University,Housing maintenance delays.,2024-10-19,462,377,user_80493,negative
Michigan State University,Construction causing inconvenience.,2024-09-24,231,214,user_86242,negative
Michigan State University,Large class sizes problematic.,2024-07-11,275,151,user_87482,negative
Michigan State University,Cultural fest was enjoyable.,2024-02-22,754,244,user_64031,positive
Michigan State University,Large class sizes problematic.,2024-03-27,162,168,user_26342,negative
Michigan State University,Bookstore inventory updated.,2024-05-02,487,181,user_84509,neutral
Michigan State University,Cultural fest was enjoyable.,2024-03-17,680,211,user_36824,positive
Michigan State University,Club recruitment week ongoing.,2024-10-12,475,213,user_75805,neutral
Michigan State University,Beautiful campus during fall.,2024-03-12,411,150,user_31705,positive
Michigan State University,Construction causing inconvenience.,2024-05-08,470,328,user_64067,negative
Michigan State University,Large class sizes problematic.,2024-10-22,539,360,user_60785,negative
Michigan State University,Business school improving rankings.,2024-02-26,379,132,user_54445,positive
Michigan State University,Construction causing inconvenience.,2024-03-27,375,195,user_67026,negative
Michigan State University,Financial aid response slow.,2024-09-21,640,139,user_79296,negative
Michigan State University,Bookstore inventory updated.,2024-11-11,325,60,user_20755,neutral
Michigan State University,Cultural fest was enjoyable.,2024-08-17,615,240,user_33444,positive
Michigan State University,Large class sizes problematic.,2024-02-08,195,229,user_61411,negative
Michigan State University,Great community feeling at MSU.,2024-01-26,566,149,user_47681,positive
Michigan State University,Housing maintenance delays.,2024-07-23,646,139,user_12505,negative
Michigan State University,Construction causing inconvenience.,2024-12-04,391,275,user_32823,negative
Michigan State University,Construction causing inconvenience.,2024-09-22,379,182,user_27662,negative
Michigan State University,Housing maintenance delays.,2024-09-21,302,311,user_69416,negative
Michigan State University,Semester break announced.,2024-05-20,696,172,user_35923,neutral
Michigan State University,Business school improving rankings.,2024-07-25,493,98,user_98405,positive
Michigan State University,Large class sizes problematic.,2024-04-11,192,336,user_60417,negative
Michigan State University,Strong student involvement.,2024-08-27,808,188,user_91063,positive
Michigan State University,Beautiful campus during fall.,2024-10-06,770,150,user_46367,positive
Michigan State University,Great community feeling at MSU.,2024-07-24,615,180,user_71470,positive
Michigan State University,Strong student involvement.,2024-11-30,856,222,user_40913,positive
Michigan State University,Dining options need improvement.,2024-10-03,437,259,user_23291,negative
Michigan State University,Exam timetable released.,2024-03-06,623,212,user_84964,neutral
Michigan State University,Semester break announced.,2024-09-04,406,215,user_11675,neutral
Michigan State University,Housing maintenance delays.,2024-08-22,263,248,user_41489,negative
Michigan State University,Strong student involvement.,2024-01-26,596,53,user_86156,positive
Michigan State University,Financial aid response slow.,2024-05-11,561,254,user_54065,negative
Michigan State University,Exam timetable released.,2024-08-18,504,105,user_61660,neutral
Michigan State University,Business school improving rankings.,2024-05-17,473,56,user_83527,positive
Michigan State University,Financial aid response slow.,2024-12-07,566,197,user_68217,negative
Michigan State University,Beautiful campus during fall.,2024-04-20,421,52,user_15711,positive
Michigan State University,Housing maintenance delays.,2024-04-07,346,329,user_88210,negative
Michigan State University,Large class sizes problematic.,2024-08-23,542,131,user_15378,negative
Michigan State University,Construction causing inconvenience.,2024-12-14,472,172,user_23989,negative
Michigan State University,Dining options need improvement.,2024-04-12,416,246,user_35117,negative
Michigan State University,Great community feeling at MSU.,2024-05-28,850,173,user_54294,positive
Michigan State University,Housing maintenance delays.,2024-12-18,692,164,user_63841,negative
Michigan State University,Beautiful campus during fall.,2024-08-20,424,227,user_23210,positive
Michigan State University,Internship workshop scheduled.,2024-07-22,444,59,user_88457,neutral
Michigan State University,Dining options need improvement.,2024-01-25,233,233,user_79605,negative
Michigan State University,Dining options need improvement.,2024-08-03,633,156,user_14036,negative
Michigan State University,Beautiful campus during fall.,2024-02-06,294,153,user_98112,positive
Michigan State University,Housing maintenance delays.,2024-12-28,682,220,user_23184,negative
Michigan State University,Construction causing inconvenience.,2024-05-11,412,137,user_92606,negative
Michigan State University,Business school improving rankings.,2024-04-27,646,77,user_95854,positive
Michigan State University,Housing maintenance delays.,2024-06-30,540,138,user_86170,negative
Michigan State University,Strong student involvement.,2024-09-17,749,94,user_85541,positive
Michigan State University,Housing maintenance delays.,2024-12-14,299,354,user_77648,negative
Michigan State University,Financial aid response slow.,2024-09-13,677,362,user_79773,negative
Michigan State University,Club recruitment week ongoing.,2024-01-02,520,127,user_92739,neutral
Michigan State University,Large class sizes problematic.,2024-07-04,369,253,user_24748,negative
Michigan State University,Bookstore inventory updated.,2024-09-20,279,212,user_12384,neutral
Michigan State University,Strong student involvement.,2024-01-09,764,80,user_90848,positive
Michigan State University,Dining options need improvement.,2024-10-03,166,376,user_34245,negative
Michigan State University,Housing maintenance delays.,2024-03-04,592,173,user_51999,negative
Michigan State University,Club recruitment week ongoing.,2024-09-11,649,220,user_76380,neutral
Michigan State University,Exam timetable released.,2024-02-14,231,232,user_14006,neutral
Michigan State University,Beautiful campus during fall.,2024-10-09,609,197,user_93320,positive
Michigan State University,Exam timetable released.,2024-10-17,163,203,user_12151,neutral
Michigan State University,Housing maintenance delays.,2024-08-17,350,340,user_55607,negative
Michigan State University,Strong student involvement.,2024-05-09,785,233,user_38502,positive
Michigan State University,Business school improving rankings.,2024-08-27,374,64,user_14130,positive
Michigan State University,Exam timetable released.,2024-07-08,519,71,user_26972,neutral
Michigan State University,Semester break announced.,2024-12-16,154,196,user_64963,neutral
Michigan State University,Housing maintenance delays.,2024-05-08,391,164,user_20367,negative
Michigan State University,Great community feeling at MSU.,2024-11-19,817,218,user_80072,positive
Michigan State University,Great community feeling at MSU.,2024-10-10,806,189,user_87651,positive
Michigan State University,Exam timetable released.,2024-10-13,344,62,user_76738,neutral
Michigan State University,Housing maintenance delays.,2024-11-07,515,271,user_93368,negative
Michigan State University,Great community feeling at MSU.,2024-06-28,711,208,user_35366,positive
Michigan State University,Beautiful campus during fall.,2024-03-30,418,77,user_25316,positive
Michigan State University,Dining options need improvement.,2024-03-13,335,111,user_66184,negative
Michigan State University,Exam timetable released.,2024-06-27,534,208,user_27337,neutral
Michigan State University,Cultural fest was enjoyable.,2024-06-15,727,58,user_27805,positive
Michigan State University,Strong student involvement.,2024-06-25,670,250,user_70141,positive
Michigan State University,Great community feeling at MSU.,2024-05-23,735,109,user_12549,positive
Michigan State University,Business school improving rankings.,2024-06-02,654,170,user_57299,positive
Michigan State University,Construction causing inconvenience.,2024-05-08,184,225,user_68079,negative
Michigan State University,Internship workshop scheduled.,2024-01-08,537,205,user_81323,neutral
Michigan State University,Financial aid response slow.,2024-12-15,529,287,user_56714,negative
Michigan State University,Business school improving rankings.,2024-10-22,423,221,user_16108,positive
Michigan State University,Strong student involvement.,2024-01-14,539,212,user_25032,positive
Michigan State University,Strong student involvement.,2024-08-05,613,230,user_94395,positive
Michigan State University,Great community feeling at MSU.,2024-01-19,758,162,user_98984,positive
Michigan State University,Business school improving rankings.,2024-01-17,739,51,user_51425,positive
Michigan State University,Internship workshop scheduled.,2024-07-12,535,158,user_10417,neutral
Michigan State University,Beautiful campus during fall.,2024-01-11,857,86,user_28965,positive
Michigan State University,Dining options need improvement.,2024-11-19,454,372,user_14096,negative
Michigan State University,Dining options need improvement.,2024-06-14,693,227,user_53482,negative
Michigan State University,Business school improving rankings.,2024-09-08,681,68,user_66860,positive
Michigan State University,Housing maintenance delays.,2024-02-25,164,271,user_99095,negative
Michigan State University,Housing maintenance delays.,2024-12-22,439,182,user_37737,negative
Michigan State University,Bookstore inventory updated.,2024-02-06,630,218,user_80376,neutral
Michigan State University,Great community feeling at MSU.,2024-02-14,606,60,user_74349,positive
Michigan State University,Financial aid response slow.,2024-01-26,644,187,user_24217,negative
Michigan State University,Strong student involvement.,2024-07-16,475,86,user_50503,positive
Michigan State University,Dining options need improvement.,2024-03-30,173,363,user_37212,negative
Michigan State University,Financial aid response slow.,2024-03-08,350,225,user_84075,negative
Michigan State University,Financial aid response slow.,2024-05-21,380,214,user_73960,negative
Michigan State University,Great community feeling at MSU.,2024-10-05,424,164,user_50315,positive
Michigan State University,Great community feeling at MSU.,2024-11-16,621,105,user_56857,positive
Michigan State University,Dining options need improvement.,2024-04-19,687,182,user_93485,negative
Michigan State University,Financial aid response slow.,2024-04-17,451,165,user_32202,negative
Michigan State University,Business school improving rankings.,2024-03-18,797,111,user_91031,positive
Michigan State University,Dining options need improvement.,2024-07-23,416,289,user_96375,negative
Michigan State University,Business school improving rankings.,2024-11-02,763,103,user_88428,positive
Michigan State University,Financial aid response slow.,2024-05-27,699,296,user_43301,negative
Michigan State University,Financial aid response slow.,2024-02-02,176,186,user_19888,negative
Michigan State University,Large class sizes problematic.,2024-04-04,657,344,user_20165,negative
Michigan State University,Large class sizes problematic.,2024-10-05,483,223,user_29947,negative
Michigan State University,Business school improving rankings.,2024-06-11,529,82,user_29639,positive
Michigan State University,Business school improving rankings.,2024-03-14,593,164,user_68261,positive
Michigan State University,Financial aid response slow.,2024-09-27,173,166,user_43486,negative
Michigan State University,Business school improving rankings.,2024-04-09,740,246,user_45403,positive
Michigan State University,Bookstore inventory updated.,2024-11-14,512,237,user_27443,neutral
Michigan State University,Cultural fest was enjoyable.,2024-03-15,947,157,user_78624,positive
Michigan State University,Bookstore inventory updated.,2024-06-05,675,166,user_38049,neutral
Michigan State University,Club recruitment week ongoing.,2024-05-23,695,69,user_83963,neutral
Michigan State University,Great community feeling at MSU.,2024-12-08,764,76,user_55791,positive
Michigan State University,Semester break announced.,2024-09-19,242,122,user_53072,neutral
Michigan State University,Strong student involvement.,2024-03-03,864,214,user_95369,positive
Michigan State University,Construction causing inconvenience.,2024-12-16,444,234,user_66087,negative
Michigan State University,Great community feeling at MSU.,2024-09-04,892,54,user_37804,positive
Michigan State University,Club recruitment week ongoing.,2024-07-15,592,77,user_42507,neutral
Michigan State University,Financial aid response slow.,2024-06-05,592,115,user_40402,negative
Michigan State University,Business school improving rankings.,2024-04-02,641,234,user_68835,positive
Michigan State University,Dining options need improvement.,2024-06-18,199,194,user_58457,negative
Michigan State University,Great community feeling at MSU.,2024-10-01,852,88,user_95829,positive
Michigan State University,Cultural fest was enjoyable.,2024-09-20,818,231,user_35354,positive
Michigan State University,Exam timetable released.,2024-07-29,681,159,user_79232,neutral
Michigan State University,Cultural fest was enjoyable.,2024-05-08,748,160,user_22421,positive
Michigan State University,Business school improving rankings.,2024-01-03,696,245,user_61043,positive
Michigan State University,Great community feeling at MSU.,2024-09-16,364,123,user_60847,positive
Michigan State University,Housing maintenance delays.,2024-09-02,373,233,user_67099,negative
Michigan State University,Cultural fest was enjoyable.,2024-06-04,700,117,user_52255,positive
Michigan State University,Business school improving rankings.,2024-01-28,395,221,user_44121,positive
Michigan State University,Great community feeling at MSU.,2024-11-01,526,82,user_35210,positive
Michigan State University,Bookstore inventory updated.,2024-05-15,278,192,user_30350,neutral
Michigan State University,Dining options need improvement.,2024-04-08,221,326,user_69135,negative
Michigan State University,Dining options need improvement.,2024-02-27,494,265,user_92937,negative
Michigan State University,Beautiful campus during fall.,2024-06-17,615,102,user_33433,positive
Michigan State University,Cultural fest was enjoyable.,2024-07-05,727,205,user_44771,positive
Michigan State University,Construction causing inconvenience.,2024-12-22,284,195,user_54034,negative
Michigan State University,Large class sizes problematic.,2024-04-01,607,248,user_73914,negative
Michigan State University,Beautiful campus during fall.,2024-09-01,622,216,user_48837,positive
Michigan State University,Business school improving rankings.,2024-08-11,471,134,user_94235,positive
Michigan State University,Bookstore inventory updated.,2024-07-02,492,125,user_34676,neutral
Michigan State University,Housing maintenance delays.,2024-08-09,603,249,user_81755,negative
Michigan State University,Financial aid response slow.,2024-07-31,498,337,user_20996,negative
Michigan State University,Housing maintenance delays.,2024-09-08,441,312,user_77480,negative
Michigan State University,Housing maintenance delays.,2024-11-03,370,198,user_10229,negative
Michigan State University,Large class sizes problematic.,2024-06-06,306,295,user_24879,negative
Michigan State University,Club recruitment week ongoing.,2024-09-01,567,177,user_32937,neutral
Michigan State University,Bookstore inventory updated.,2024-08-12,206,159,user_47320,neutral
Michigan State University,Financial aid response slow.,2024-05-17,676,346,user_59293,negative
Michigan State University,Large class sizes problematic.,2024-04-16,254,345,user_94874,negative
Michigan State University,Strong student involvement.,2024-03-06,895,65,user_49223,positive
Michigan State University,Financial aid response slow.,2024-11-10,667,305,user_61270,negative
Michigan State University,Cultural fest was enjoyable.,2024-05-31,808,79,user_30427,positive
Michigan State University,Large class sizes problematic.,2024-10-20,551,261,user_64555,negative
Michigan State University,Business school improving rankings.,2024-06-23,714,214,user_60211,positive
Michigan State University,Financial aid response slow.,2024-02-19,624,335,user_35201,negative
Michigan State University,Cultural fest was enjoyable.,2024-09-06,648,63,user_97835,positive
Michigan State University,Housing maintenance delays.,2024-05-26,366,150,user_36795,negative
Michigan State University,Large class sizes problematic.,2024-06-29,609,293,user_78575,negative
Michigan State University,Large class sizes problematic.,2024-12-14,534,112,user_97384,negative
Michigan State University,Construction causing inconvenience.,2024-10-16,456,204,user_20652,negative
Michigan State University,Business school improving rankings.,2024-08-04,597,173,user_62325,positive
Michigan State University,Housing maintenance delays.,2024-05-11,467,346,user_34659,negative
Michigan State University,Bookstore inventory updated.,2024-11-15,677,91,user_74746,neutral
Michigan State University,Large class sizes problematic.,2024-09-24,652,306,user_71378,negative
Michigan State University,Construction causing inconvenience.,2024-12-11,595,291,user_49507,negative
Michigan State University,Great community feeling at MSU.,2024-05-01,877,250,user_26628,positive
Michigan State University,Business school improving rankings.,2024-02-05,444,239,user_60430,positive
Michigan State University,Great community feeling at MSU.,2024-05-23,836,198,user_87102,positive
Michigan State University,Strong student involvement.,2024-07-09,324,193,user_43057,positive
Michigan State University,Strong student involvement.,2024-11-25,598,245,user_32473,positive
Michigan State University,Business school improving rankings.,2024-10-25,736,163,user_29573,positive
Michigan State University,Housing maintenance delays.,2024-09-02,428,205,user_19563,negative
Michigan State University,Beautiful campus during fall.,2024-01-03,529,114,user_71276,positive
Michigan State University,Beautiful campus during fall.,2024-12-09,271,127,user_88170,positive
Michigan State University,Beautiful campus during fall.,2024-02-24,275,200,user_34355,positive
Michigan State University,Large class sizes problematic.,2024-09-12,330,356,user_93350,negative
Michigan State University,Construction causing inconvenience.,2024-02-07,657,166,user_86051,negative
Michigan State University,Financial aid response slow.,2024-12-15,327,253,user_95249,negative
Michigan State University,Beautiful campus during fall.,2024-03-10,337,97,user_97692,positive
Michigan State University,Housing maintenance delays.,2024-04-07,391,166,user_29835,negative
Michigan State University,Financial aid response slow.,2024-01-26,186,145,user_37118,negative
Michigan State University,Great community feeling at MSU.,2024-05-23,958,69,user_45725,positive
Michigan State University,Internship workshop scheduled.,2024-10-27,398,131,user_97510,neutral
Michigan State University,Housing maintenance delays.,2024-06-24,680,264,user_83556,negative
Michigan State University,Dining options need improvement.,2024-10-27,466,171,user_73594,negative
Michigan State University,Strong student involvement.,2024-11-08,344,108,user_16813,positive
Michigan State University,Large class sizes problematic.,2024-05-12,548,281,user_66697,negative
Michigan State University,Dining options need improvement.,2024-11-07,455,195,user_75925,negative
Michigan State University,Dining options need improvement.,2024-07-25,479,274,user_52413,negative
Michigan State University,Financial aid response slow.,2024-10-11,508,222,user_54162,negative
Michigan State University,Exam timetable released.,2024-01-30,353,118,user_37203,neutral
Michigan State University,Dining options need improvement.,2024-10-21,424,290,user_54331,negative
Michigan State University,Large class sizes problematic.,2024-04-13,641,284,user_23069,negative
Michigan State University,Strong student involvement.,2024-11-13,952,53,user_17094,positive
Michigan State University,Club recruitment week ongoing.,2024-06-04,325,242,user_98911,neutral
Michigan State University,Beautiful campus during fall.,2024-06-16,677,176,user_45984,positive
Michigan State University,Financial aid response slow.,2024-01-31,605,202,user_59534,negative
Michigan State University,Great community feeling at MSU.,2024-11-16,821,73,user_34504,positive
Michigan State University,Dining options need improvement.,2024-08-12,266,285,user_63527,negative
Michigan State University,Strong student involvement.,2024-10-19,638,119,user_35173,positive
Michigan State University,Great community feeling at MSU.,2024-10-30,846,80,user_19629,positive
Michigan State University,Beautiful campus during fall.,2024-11-16,764,144,user_42922,positive
Michigan State University,Dining options need improvement.,2024-04-14,587,164,user_15777,negative
Michigan State University,Strong student involvement.,2024-12-15,870,113,user_80271,positive
Michigan State University,Housing maintenance delays.,2024-06-03,237,306,user_20610,negative
Michigan State University,Housing maintenance delays.,2024-01-07,582,227,user_87490,negative
Michigan State University,Large class sizes problematic.,2024-01-28,423,309,user_82449,negative
Michigan State University,Construction causing inconvenience.,2024-03-10,550,136,user_50876,negative
Michigan State University,Strong student involvement.,2024-09-04,598,146,user_56896,positive
Michigan State University,Bookstore inventory updated.,2024-02-23,595,143,user_67004,neutral
Michigan State University,Internship workshop scheduled.,2024-05-06,564,87,user_88743,neutral
Michigan State University,Business school improving rankings.,2024-07-04,646,77,user_47899,positive
Michigan State University,Beautiful campus during fall.,2024-03-16,671,79,user_87986,positive
Michigan State University,Cultural fest was enjoyable.,2024-11-02,337,53,user_63925,positive
Michigan State University,Construction causing inconvenience.,2024-02-05,535,270,user_82000,negative
Michigan State University,Great community feeling at MSU.,2024-06-18,459,97,user_20229,positive
Michigan State University,Strong student involvement.,2024-10-15,599,128,user_23201,positive
Michigan State University,Large class sizes problematic.,2024-12-09,309,315,user_13587,negative
Michigan State University,Dining options need improvement.,2024-05-13,628,324,user_17577,negative
Michigan State University,Construction causing inconvenience.,2024-12-10,446,191,user_17471,negative
Michigan State University,Construction causing inconvenience.,2024-09-02,413,173,user_59013,negative
Michigan State University,Strong student involvement.,2024-10-15,408,130,user_16008,positive
Michigan State University,Construction causing inconvenience.,2024-05-26,223,187,user_48160,negative
Michigan State University,Large class sizes problematic.,2024-12-27,298,244,user_56323,negative
Michigan State University,Dining options need improvement.,2024-02-05,494,180,user_31771,negative
Michigan State University,Dining options need improvement.,2024-02-25,480,268,user_73293,negative
Michigan State University,Dining options need improvement.,2024-09-29,156,197,user_94798,negative
Michigan State University,Financial aid response slow.,2024-09-14,277,303,user_72909,negative
Michigan State University,Financial aid response slow.,2024-12-09,271,202,user_50726,negative
Michigan State University,Internship workshop scheduled.,2024-07-17,560,97,user_35235,neutral
Michigan State University,Housing maintenance delays.,2024-01-25,364,316,user_93268,negative
Michigan State University,Financial aid response slow.,2024-08-19,270,240,user_71392,negative
Michigan State University,Business school improving rankings.,2024-07-20,617,126,user_24639,positive
Michigan State University,Construction causing inconvenience.,2024-08-01,625,267,user_76479,negative
Michigan State University,Construction causing inconvenience.,2024-03-14,451,253,user_15784,negative
Michigan State University,Financial aid response slow.,2024-01-22,219,174,user_36849,negative
Michigan State University,Dining options need improvement.,2024-07-06,269,215,user_99900,negative
Michigan State University,Cultural fest was enjoyable.,2024-02-28,664,83,user_51942,positive
Michigan State University,Semester break announced.,2024-02-22,555,147,user_48722,neutral
Michigan State University,Financial aid response slow.,2024-05-19,263,327,user_58557,negative
Michigan State University,Financial aid response slow.,2024-10-10,357,171,user_21672,negative
Michigan State University,Dining options need improvement.,2024-07-16,189,232,user_69854,negative
Michigan State University,Exam timetable released.,2024-03-25,366,199,user_64236,neutral
Michigan State University,Dining options need improvement.,2024-09-05,512,251,user_35007,negative
Michigan State University,Business school improving rankings.,2024-09-01,743,219,user_62858,positive
Michigan State University,Beautiful campus during fall.,2024-02-25,535,162,user_78909,positive
Michigan State University,Strong student involvement.,2024-03-27,723,233,user_63520,positive
Michigan State University,Exam timetable released.,2024-10-23,499,244,user_18125,neutral
Michigan State University,Dining options need improvement.,2024-06-22,236,229,user_31424,negative
Michigan State University,Construction causing inconvenience.,2024-03-21,236,188,user_81822,negative
Michigan State University,Financial aid response slow.,2024-04-15,398,236,user_99725,negative
Michigan State University,Great community feeling at MSU.,2024-11-03,621,184,user_46525,positive
Michigan State University,Dining options need improvement.,2024-12-15,461,270,user_18219,negative
Michigan State University,Financial aid response slow.,2024-12-18,275,352,user_89040,negative
Michigan State University,Great community feeling at MSU.,2024-09-09,510,164,user_89232,positive
Michigan State University,Club recruitment week ongoing.,2024-05-11,352,242,user_94471,neutral
Michigan State University,Construction causing inconvenience.,2024-12-13,557,286,user_47669,negative
Michigan State University,Housing maintenance delays.,2024-04-29,232,209,user_86656,negative
Michigan State University,Semester break announced.,2024-09-27,557,79,user_40048,neutral
Michigan State University,Dining options need improvement.,2024-10-22,455,343,user_64648,negative
Michigan State University,Bookstore inventory updated.,2024-07-18,177,194,user_89262,neutral
Michigan State University,Large class sizes problematic.,2024-04-01,600,266,user_27183,negative
Michigan State University,Great community feeling at MSU.,2024-12-02,414,168,user_99220,positive
Michigan State University,Dining options need improvement.,2024-06-21,331,308,user_96935,negative
Michigan State University,Large class sizes problematic.,2024-09-26,150,273,user_55732,negative
Michigan State University,Construction causing inconvenience.,2024-02-25,286,183,user_38189,negative
Michigan State University,Great community feeling at MSU.,2024-09-02,647,227,user_56596,positive
Michigan State University,Bookstore inventory updated.,2024-01-04,155,74,user_20966,neutral
Michigan State University,Construction causing inconvenience.,2024-11-27,391,281,user_86033,negative
Michigan State University,Beautiful campus during fall.,2024-08-08,413,62,user_90142,positive
Michigan State University,Large class sizes problematic.,2024-04-06,568,364,user_59875,negative
Michigan State University,Cultural fest was enjoyable.,2024-05-02,620,101,user_15982,positive
Michigan State University,Housing maintenance delays.,2024-07-04,438,244,user_10818,negative
Michigan State University,Financial aid response slow.,2024-01-16,632,281,user_81288,negative
Michigan State University,Beautiful campus during fall.,2024-02-09,845,199,user_80561,positive
Michigan State University,Beautiful campus during fall.,2024-06-21,857,76,user_12178,positive
Michigan State University,Great community feeling at MSU.,2024-05-16,890,203,user_24156,positive
Michigan State University,Bookstore inventory updated.,2024-03-29,684,53,user_41477,neutral
Michigan State University,Dining options need improvement.,2024-11-13,658,177,user_62914,negative
Michigan State University,Housing maintenance delays.,2024-07-01,160,223,user_43934,negative
Michigan State University,Large class sizes problematic.,2024-03-27,528,221,user_58940,negative
Michigan State University,Large class sizes problematic.,2024-09-30,220,316,user_44892,negative
Michigan State University,Strong student involvement.,2024-11-07,396,78,user_21006,positive
Michigan State University,Dining options need improvement.,2024-06-04,381,231,user_63639,negative
Michigan State University,Internship workshop scheduled.,2024-11-28,465,238,user_86745,neutral
Michigan State University,Beautiful campus during fall.,2024-10-10,438,227,user_87392,positive
